CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
07.319.087/0001-03;ASCET I - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;8917.920000000000;;;;N;Investidores profissionais;9038348.44000000;473578456.51588300;9038348.44000000;659.80332900;1058602.04000000;0.00000000;11.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;11.00000000;100.00000000;1;2.00000000;287843120.40059700;401.03144020;13.51604750;N;N
07.319.087/0001-03;ASCET I - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;8917.920000000000;;;;N;Investidores profissionais;9038348.44000000;473578456.51588300;9038348.44000000;659.80332900;1058602.04000000;0.00000000;11.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;11.00000000;100.00000000;2;3.00000000;125823698.42075500;175.30124210;13.51599090;N;N
07.319.087/0001-03;ASCET I - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;8917.920000000000;;;;N;Investidores profissionais;9038348.44000000;473578456.51588300;9038348.44000000;659.80332900;1058602.04000000;0.00000000;11.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;11.00000000;100.00000000;3;5.00000000;58648761.82493850;81.71117120;13.51602220;N;N
07.319.087/0001-03;ASCET I - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2023-12-31;8917.920000000000;;;;N;Investidores profissionais;9038348.44000000;473578456.51588300;9038348.44000000;659.80332900;1058602.04000000;0.00000000;11.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;11.00000000;100.00000000;4;1.00000000;1262875.86959265;1.75947550;13.51539140;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-03-31;37288.890000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78886.08438036;788860843.80000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;1.00000000;31724.00000000;30371.59687160;0.64074400;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-03-31;37288.890000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78886.08438036;788860843.80000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;2;1.00000000;29065.00000000;27825.95079336;0.64071380;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-03-31;37288.890000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78886.08438036;788860843.80000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;3;1.00000000;21611.00000000;20688.53671542;0.00000000;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-06-30;13093.520000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78887.26459236;788860843.80000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;1.00000000;31724.00000000;30371.59687160;0.22499800;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-06-30;13093.520000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78887.26459236;788860843.80000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;2;1.00000000;29065.00000000;27825.95079298;0.22496880;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-06-30;13093.520000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78887.26459236;788860843.80000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;3;1.00000000;21611.00000000;20689.71692780;0.00000000;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-09-30;49054.980000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78893.26459236;788932645.92000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;1;1.00000000;31724.00000000;30373.90687160;0.84285500;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-09-30;49054.980000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78893.26459236;788932645.92000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;2;1.00000000;29065.00000000;27828.06717636;0.84282460;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-09-30;49054.980000000000;;;;S;Investidores qualificados;824000000.00000000;82400.00000000;824000000.00000000;78893.26459236;788932645.92000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;100.00000000;3;1.00000000;21611.00000000;20691.29054442;0.00000000;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-12-31;0.000000000000;;;;S;Investidores qualificados;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1;0.00000000;0.00000000;0.00000000;0.00000000;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-12-31;0.000000000000;;;;S;Investidores qualificados;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2;0.00000000;0.00000000;0.00000000;0.00000000;N;N
07.452.281/0001-62;InfraBrasil Fundo de Investimento em Participações Multiestratégia;2023-12-31;0.000000000000;;;;S;Investidores qualificados;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3;0.00000000;0.00000000;0.00000000;0.00000000;N;N
07.672.313/0001-35;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOLLUTO MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-03-31;20776864.060000000000;;;;N;Investidores profissionais;368647028.48000000;50031864.70284980;368647028.48000000;16369611.45810570;336047028.48000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1;4.00000000;50031864.70284980;16369611.45810570;1.26923379;N;N
07.672.313/0001-35;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOLLUTO MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-06-30;49522627.540000000000;;;;N;Investidores profissionais;368647028.48000000;50031864.70284980;368647028.48000000;16369611.45810570;336047028.48000000;6854786.48000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;Unica;4.00000000;50031864.70284980;16369611.45810570;3.02527812;N;N
07.672.313/0001-35;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOLLUTO MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-09-30;49585003.630000000000;;;;N;Investidores profissionais;368647028.48000000;50031864.70284980;368647028.48000000;16369611.45810570;336047028.48000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;50031864.70284980;16369611.45810570;3.02908860;N;N
07.672.313/0001-35;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES VOLLUTO MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2023-12-31;49632659.870000000000;;;;S;Investidores profissionais;368647028.48000000;50031864.70284980;368647028.48000000;16369611.51028600;336047028.48000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;50031864.70284980;16369611.51028600;3.03199986;N;N
07.715.713/0001-80;ANGRA INFRA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2023-03-31;901328413.410000000000;;;;S;Investidores qualificados;739766216.34000000;7397.66216341;739766216.34000000;7396.55974820;739655974.82000000;0.00000000;0.00000000;0.00000000;2.00000000;25.81000000;1.00000000;8.18000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;36.07000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;29.94000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;100.00000000;1;15.00000000;7397.66216341;7396.55974820;121857.78849810;N;N
07.715.713/0001-80;ANGRA INFRA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2023-06-30;900960065.360000000000;;;;S;Investidores qualificados;739766216.34000000;7397.66216341;739766216.34000000;7396.55974820;739655974.82000000;0.00000000;0.00000000;0.00000000;2.00000000;25.81000000;1.00000000;8.18000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;36.07000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;29.94000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;100.00000000;1;15.00000000;7397.66216341;7396.55974820;121807.98858270;N;N
07.715.713/0001-80;ANGRA INFRA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2023-09-30;915922291.120000000000;;;;S;Investidores qualificados;739766216.34000000;7397.66216341;739766216.34000000;7396.55974820;739655974.82000000;0.00000000;0.00000000;0.00000000;2.00000000;25.81000000;1.00000000;8.18000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;36.07000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;29.94000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;100.00000000;1;15.00000000;7397.66216341;7396.55974820;123830.85140940;N;N
07.715.713/0001-80;ANGRA INFRA MULTIESTRATÉGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2023-12-31;916677472.510000000000;;;;S;Investidores qualificados;739766216.34000000;7397.66216340;739766216.34000000;7396.55974820;739655974.82000000;0.00000000;0.00000000;0.00000000;2.00000000;8.93000000;1.00000000;25.64000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;8.00000000;35.75000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;7.00000000;29.68000000;0.00000000;0.00000000;0.00000000;0.00000000;18.00000000;100.00000000;1;18.00000000;7397.66216340;7396.55974820;123932.95041430;N;N
08.053.318/0001-42;LOGÍSTICA BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESP LIMITADA;2023-03-31;34900744.510000000000;;;;S;Investidores qualificados;462000000.00000000;46200.00000000;462000000.00000000;46200.00000000;462000000.00000000;0.00000000;0.00000000;0.00000000;3.00000000;15.58000000;1.00000000;12.99000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;10.00000000;71.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;100.00000000;1;14.00000000;46200.00000020;46200.00000020;755.42737030;N;N
08.053.318/0001-42;LOGÍSTICA BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESP LIMITADA;2023-06-30;36829579.900000000000;;;;S;Investidores qualificados;461999999.99000000;46200.00000000;461999999.99000000;46200.00000000;462000000.00000000;0.00000000;0.00000000;0.00000000;3.00000000;15.58000000;1.00000000;12.99000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;13.00000000;71.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;17.00000000;100.00000000;1;17.00000000;46200.00000020;46200.00000000;797.17705410;N;N
08.053.318/0001-42;LOGÍSTICA BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESP LIMITADA;2023-09-30;13118691.660000000000;;;;S;Investidores qualificados;461999999.99000000;46200.00000020;461999999.99000000;46200.00000020;462000000.00000000;0.00000000;0.00000000;0.00000000;3.00000000;15.58000000;1.00000000;12.99000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;10.00000000;71.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;14.00000000;100.00000000;1;14.00000000;46200.00000020;46200.00000020;283.95436490;N;N
08.053.318/0001-42;LOGÍSTICA BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESP LIMITADA;2023-12-31;12908799.180000000000;;;;S;Investidores qualificados;461999999.99000000;46200.00000020;461999999.99000000;46200.00000020;462000000.00000000;0.00000000;0.00000000;0.00000000;1.00000000;12.98000000;1.00000000;12.99000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;18.00000000;71.43000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;2.60000000;0.00000000;0.00000000;0.00000000;0.00000000;22.00000000;100.00000000;1;22.00000000;46200.00000020;46200.00000020;279.41123760;N;N
08.277.553/0001-06;OPPORTUNITY HOLDING FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESP LIMITADA;2023-03-31;3418560092.770000000000;;;;S;Investidores profissionais;823163790.19000000;206950386.82000000;823163790.19000000;206950386.82000000;823163790.19000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;0.37000000;0.00000000;0.00000000;1.00000000;99.63000000;5.00000000;100.00000000;1;5.00000000;206950386.82000000;206950386.82000000;16.51874222;N;N
08.277.553/0001-06;OPPORTUNITY HOLDING FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA - RESP LIMITADA;2023-06-30;2729353593.390000000000;;;;S;Investidores profissionais;823163790.19000000;206950386.82000000;823163790.19000000;206950386.82000000;823163790.19000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;0.37000000;0.00000000;0.00000000;1.00000000;99.63000000;5.00000000;100.00000000;1;5.00000000;206950386.82000000;206950386.82000000;13.18844402;N;N
