TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;QT_COTA;VL_PATRIM_COTA;NR_COTST;ENTID_INVEST;PUBLICO_ALVO;VL_CAP_COMPROM;QT_COTA_SUBSCR;VL_CAP_SUBSCR;QT_COTA_INTEGR;VL_CAP_INTEGR;VL_INVEST_FIP_COTA;NR_COTST_SUBSCR_PF;PR_COTA_SUBSCR_PF;NR_COTST_SUBSCR_PJ_NAO_FINANC;PR_COTA_SUBSCR_PJ_NAO_FINANC;NR_COTST_SUBSCR_BANCO;PR_COTA_SUBSCR_BANCO;NR_COTST_SUBSCR_CORRETORA_DISTRIB;PR_COTA_SUBSCR_CORRETORA_DISTRIB;NR_COTST_SUBSCR_PJ_FINANC;PR_COTA_SUBSCR_PJ_FINANC;NR_COTST_SUBSCR_INVNR;PR_COTA_SUBSCR_INVNR;NR_COTST_SUBSCR_EAPC;PR_COTA_SUBSCR_EAPC;NR_COTST_SUBSCR_EFPC;PR_COTA_SUBSCR_EFPC;NR_COTST_SUBSCR_RPPS;PR_COTA_SUBSCR_RPPS;NR_COTST_SUBSCR_SEGUR;PR_COTA_SUBSCR_SEGUR;NR_COTST_SUBSCR_CAPITALIZ;PR_COTA_SUBSCR_CAPITALIZ;NR_COTST_SUBSCR_FII;PR_COTA_SUBSCR_FII;NR_COTST_SUBSCR_FI;PR_COTA_SUBSCR_FI;NR_COTST_SUBSCR_DISTRIB;PR_COTA_SUBSCR_DISTRIB;NR_COTST_SUBSCR_OUTRO;PR_COTA_SUBSCR_OUTRO;NR_TOTAL_COTST_SUBSCR;PR_TOTAL_COTA_SUBSCR;CLASSE_COTA;NR_COTST_SUBSCR_CLASSE;QT_COTA_SUBSCR_CLASSE;QT_COTA_INTEGR_CLASSE;VL_QUOTA_CLASSE;DIREITO_POLIT_CLASSE;DIREITO_ECON_CLASSE
CLASSES - FIP;08.869.530/0001-82;BRASIF LEBLON FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-08-31;893421858.500000000000;;;;N;Investidores qualificados;745817990.64689732;51790925.76754165;745817990.64689732;553942.00467810;276619699.04150000;0.00000000;6.00000000;16.67000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;83.33000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;8.00000000;100.00000000;2;1.00000000;51522279.95370950;213434.00147990;2134.29488409;N;N
CLASSES - FIP;08.872.944/0001-60;EMPREENDEDOR BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;252242701.610000000000;;;;S;Investidores qualificados;216100000.00000000;2161.00000000;216100000.00000000;1960.00000000;196000000.00000000;0.00000000;0.00000000;0.00000000;2.00000000;11.57000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;81.49000000;0.00000000;0.00000000;1.00000000;6.94000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;100.00000000;1;12.00000000;2161.00000000;1960.00000000;128695.25592340;N;N
CLASSES - FIP;08.872.944/0001-60;EMPREENDEDOR BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;260530012.620000000000;;;;S;Investidores qualificados;216100000.01000000;2161.00000000;216100000.01000000;1960.00000000;196000000.00000000;0.00000000;0.00000000;0.00000000;2.00000000;11.57000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;81.49000000;0.00000000;0.00000000;1.00000000;6.94000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;100.00000000;1;12.00000000;2161.00000000;1960.00000000;132923.47582650;N;N
CLASSES - FIP;08.937.196/0001-57;GULF I DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA - INVESTIMENTO NO EXTERIOR;2026-04-30;50645755.610000000000;;;;N;Investidores profissionais;63050583.89000000;141.14879606;63050583.89000000;141.14879606;63050583.89000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;141.14879606;141.14879606;358811.10588457;N;N
CLASSES - FIP;08.937.196/0001-57;GULF I DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA - INVESTIMENTO NO EXTERIOR;2026-08-31;51698163.840000000000;;;;N;Investidores profissionais;65050583.89000000;146.83462589;65050583.89000000;146.83462589;65050583.89000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;146.83462589;146.83462589;352084.28206383;N;N
CLASSES - FIP;08.954.286/0001-56;GPCP4 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;2026-04-30;566712.040000000000;;;;S;Investidores qualificados;11828943.81000000;11828943.81000000;11828943.81000000;452516.33000000;5817317.80000000;8124990.50000000;1.00000000;0.02000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;0.98000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;1.00000000;1;2.00000000;11828943.81000000;452516.33000000;1.25000000;N;N
CLASSES - FIP;08.978.630/0001-47;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA MULTISETORIAL PLUS;2026-04-30;271961486.710000000000;;;;S;Investidores qualificados;2000000000.00000000;20000.00000000;2000000000.00000000;9755.73010000;975573010.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;20000.00000000;9755.73010000;28009.00567680;N;N
CLASSES - FIP;08.978.630/0001-47;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA MULTISETORIAL PLUS;2026-08-31;295973537.000000000000;;;;S;Investidores qualificados;2000000000.00000000;20000.00000000;2000000000.00000000;7119.73010000;711973010.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;1;1.00000000;20000.00000000;7119.73010000;30481.97955630;N;N
CLASSES - FIP;08.988.307/0001-54;FIP TERRA VIVA - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA DE RESP. LIMITADA;2026-04-30;10944797.140000000000;;;;S;Investidores qualificados;296200000.00000000;296200.00000000;296200000.00000000;296200.00000000;296200000.00000000;0.00000000;0.00000000;0.00000000;1.00000000;1.01000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;26.74000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;50.30000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;21.94000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;100.00000000;ÚNICA;15.00000000;2962.00000000;2962.00000000;3695.06993248;N;N
CLASSES - FIP;08.988.307/0001-54;FIP TERRA VIVA - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA DE RESP. LIMITADA;2026-08-31;494745.570000000000;;;;S;Investidores qualificados;296200000.00000000;2962.00000000;296200000.00000000;2962.00000000;296200000.00000000;0.00000000;0.00000000;0.00000000;1.00000000;1.01000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;26.74000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;50.30000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;21.94000000;0.00000000;0.00000000;0.00000000;0.00000000;15.00000000;100.00000000;Única;15.00000000;2962.00000000;2962.00000000;167.03091492;N;N
CLASSES - FIP;08.991.641/0001-67;CAIXA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA AMAZÔNIA ENERGIA;2026-04-30;23324668.260000000000;;;;N;Investidores qualificados;2034194390.69000000;2188401533.10308179;2034194390.69000000;2471050788.05680600;2026953358.83000000;0.00000000;0.00000000;0.00000000;1.00000000;50.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;49.89990000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;1;2.00000000;2188401533.10308179;2471050788.05680600;0.00943900;N;N
CLASSES - FIP;08.991.641/0001-67;CAIXA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA AMAZÔNIA ENERGIA;2026-08-31;22826388.560000000000;;;;N;Investidores qualificados;2034194390.69000000;2188401533.10308179;2034194390.69000000;2471050788.05680600;2026953358.83000000;0.00000000;0.00000000;0.00000000;1.00000000;50.10000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;49.89990000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;1;2.00000000;2188401533.10308179;2471050788.05680600;0.00923752;N;N
CLASSES - FIP;08.999.182/0001-68;BRASIL EQUITY PROPERTIES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA;2026-04-30;10327258.560000000000;;;;S;Investidores profissionais;467155348.78000000;102150.08255220;467155348.78000000;4293.54370321;457369370.33000000;0.00000000;0.00000000;0.00000000;1.00000000;1.16010000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;42.39940000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;56.44030000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;100.00000000;1;9.00000000;102149.08255220;4292.54370320;-4883.22313589;N;N
CLASSES - FIP;08.999.182/0001-68;BRASIL EQUITY PROPERTIES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA;2026-04-30;10327258.560000000000;;;;S;Investidores profissionais;467155348.78000000;102150.08255220;467155348.78000000;4293.54370321;457369370.33000000;0.00000000;0.00000000;0.00000000;1.00000000;1.16010000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;42.39940000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;56.44030000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;100.00000000;3;5.00000000;1.00000000;1.00000001;31288707.17000000;N;N
CLASSES - FIP;08.999.182/0001-68;BRASIL EQUITY PROPERTIES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA;2026-08-31;9307321.690000000000;;;;S;Investidores profissionais;467155348.78000000;102150.08255220;467155348.78000000;4293.54370321;457369370.33000000;0.00000000;0.00000000;0.00000000;1.00000000;1.16010000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;42.39940000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;56.44030000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;100.00000000;1;9.00000000;102149.08255220;4292.54370320;-5583.75637775;N;N
CLASSES - FIP;08.999.182/0001-68;BRASIL EQUITY PROPERTIES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATEGIA;2026-08-31;9307321.690000000000;;;;S;Investidores profissionais;467155348.78000000;102150.08255220;467155348.78000000;4293.54370321;457369370.33000000;0.00000000;0.00000000;0.00000000;1.00000000;1.16010000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;42.39940000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;56.44030000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;100.00000000;3;5.00000000;1.00000000;1.00000001;33275839.84000000;N;N
CLASSES - FIP;09.009.725/0001-15;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MMC MULTIESTRATÉGIA;2026-04-30;151139333.390000000000;;;;N;Investidores qualificados;75560122.76000000;150635.12276000;75560122.76000000;139663.65914330;13572122.76000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;150635.12276000;139663.65914330;1082.16650142;N;N
CLASSES - FIP;09.009.725/0001-15;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MMC MULTIESTRATÉGIA;2026-08-31;178129493.970000000000;;;;N;Investidores qualificados;75560122.76000000;150635.12276000;75560122.76000000;139595.14059850;13572122.76000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;150635.12276000;139595.14059850;1276.04365884;N;N
CLASSES - FIP;09.028.916/0001-24;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CRIATEC CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA;2026-04-30;32565577.840000000000;;;;S;Investidores profissionais;32565577.84000000;5000.00000000;782939.92000000;5000.00000000;782939.92000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;UNICA;2.00000000;5000.00000000;5000.00000000;6513.11556800;N;N
CLASSES - FIP;09.028.916/0001-24;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES CRIATEC CAPITAL SEMENTE - RESPONSABILIDADE LIMITADA;2026-08-31;32546500.900000000000;;;;S;Investidores profissionais;32546500.90000000;5000.00000000;782939.92000000;5000.00000000;782939.92000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;2.00000000;100.00000000;unica;2.00000000;5000.00000000;5000.00000000;6509.30018000;N;N
CLASSES - FIP;09.064.476/0001-60;INVESTIDORES INSTITUCIONAIS III - FIP MULTIESTRATÉGIA RESP ILIMITADA;2026-04-30;5443204.190000000000;;;;S;Investidores qualificados;556532177.23000000;296775.10994000;556532177.23000000;296775.10994000;556532177.23000000;0.00000000;1.00000000;7.89000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;3.00000000;92.11000000;0.00000000;0.00000000;4.00000000;100.00000000;1;29.00000000;296775.10994000;296775.10994000;18.34117488;N;N
CLASSES - FIP;09.064.476/0001-60;INVESTIDORES INSTITUCIONAIS III - FIP MULTIESTRATÉGIA RESP ILIMITADA;2026-08-31;5593447.150000000000;;;;S;Investidores qualificados;556532177.23000000;296775.10994000;556532177.23000000;296775.10994000;98858088.15000000;0.00000000;4.00000000;0.42000000;6.00000000;9.57000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;12.00000000;35.05000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;10.00000000;54.96000000;0.00000000;0.00000000;0.00000000;0.00000000;32.00000000;100.00000000;1;32.00000000;296775.10994000;296775.10994000;18.84742676;N;N
CLASSES - FIP;09.110.175/0001-26;BROOKFIELD BRAZIL TIMBER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2026-04-30;3226305.170000000000;;;;S;Investidores qualificados;509500000.00000000;509500000.00000000;509500000.00000000;376998831.32329000;376998831.32000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;509500000.00000000;376998831.32329000;0.00855790;N;N
CLASSES - FIP;09.110.175/0001-26;BROOKFIELD BRAZIL TIMBER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;2026-08-31;3265648.550000000000;;;;S;Investidores qualificados;509500000.00000000;509500000.00000000;509500000.00000000;376998831.32329000;376998831.32000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;5.00000000;100.00000000;1;5.00000000;509500000.00000000;376998831.32329000;0.00866220;N;N
CLASSES - FIP;09.127.759/0001-04;MDC I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-04-30;171641461.100000000000;;;;N;Investidores profissionais;50799969.02000000;50799969.02000000;50799969.02000000;37124810.80409900;68399969.02000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;UNICA;1.00000000;50799969.02000000;37124810.80409900;4.62336258;N;N
CLASSES - FIP;09.127.759/0001-04;MDC I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;2026-08-31;178713695.000000000000;;;;N;Investidores profissionais;50799969.02000000;50799969.02000000;50799969.02000000;37124810.80410000;68399969.02000000;0.00000000;1.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;100.00000000;UNICA;1.00000000;50799969.02000000;37124810.80410000;4.81386143;N;N
CLASSES - FIP;09.130.400/0001-96;FLORESTAS DO BRASIL FIP MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2026-04-30;34699258.290000000000;;;;S;Investidores qualificados;141211445.36000000;20385.95664448;141211445.36000000;20385.95664448;141211445.36000000;0.00000000;15.00000000;12.06000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;16.39000000;0.00000000;0.00000000;9.00000000;65.27000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;6.00000000;3.99000000;0.00000000;0.00000000;2.00000000;2.28000000;33.00000000;100.00000000;1;33.00000000;20385.95664448;20385.95664448;1702.11577004;N;N
CLASSES - FIP;09.130.400/0001-96;FLORESTAS DO BRASIL FIP MULTIESTRATÉGIA - RESPONSABILIDADE LIMITADA;2026-08-31;34506704.030000000000;;;;S;Investidores qualificados;141211445.36000000;20385.95664448;141211445.36000000;20385.95664448;141211445.36000000;0.00000000;18.00000000;12.37000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;1.00000000;16.39000000;0.00000000;0.00000000;7.00000000;57.05000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;9.00000000;11.90000000;0.00000000;0.00000000;2.00000000;2.28000000;37.00000000;100.00000000;1;37.00000000;20385.95664448;20385.95664448;1692.67033349;N;N
CLASSES - FIP;09.172.825/0001-68;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES DVA MULTIESTRATÉGIA;2026-04-30;319114164.220000000000;;;;N;Investidores qualificados;202982837.93999998;127116.97502112;202982837.93999998;154384.93785890;14003482.43000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;127116.97502112;154384.93785890;2067.00322354;N;N
CLASSES - FIP;09.172.825/0001-68;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES DVA MULTIESTRATÉGIA;2026-08-31;321998721.360000000000;;;;N;Investidores qualificados;203370837.93999998;127504.97502112;203370837.93999998;154344.54719610;14391482.43000000;0.00000000;4.00000000;100.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;4.00000000;100.00000000;1;4.00000000;127504.97502112;154344.54719610;2086.23321790;N;N
