ID_Registro_Fundo;ID_Registro_Classe;CNPJ_Classe;Codigo_CVM;Data_Registro;Data_Constituicao;Data_Inicio;Tipo_Classe;Denominacao_Social;Situacao;Data_Inicio_Situacao;Classificacao;Indicador_Desempenho;Classe_Cotas;Classificacao_Anbima;Tributacao_Longo_Prazo;Entidade_Investimento;Permitido_Aplicacao_CemPorCento_Exterior;Classe_ESG;Forma_Condominio;Exclusivo;Publico_Alvo;Patrimonio_Liquido;Data_Patrimonio_Liquido;CNPJ_Auditor;Auditor;CNPJ_Custodiante;Custodiante;CNPJ_Controlador;Controlador
72667;15313;44417248000128;169129;2025-04-29;2025-04-29;2025-04-29;Classes de Cotas de Fundos FIF;WHISKY INFRA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2025-04-29;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Profissional;42893299.76;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
72897;15409;44615320000121;267945;2025-02-07;2025-02-07;2025-02-07;Classes de Cotas de Fundos FIF;SPARROW FUNDO DE INV FINANCEIRO INV EM INFRAESTRUTURA CIC DE INV EM INFRA RENDA FIXA;Em Funcionamento Normal;2025-02-07;Renda Fixa;DI de um dia;S;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;S;Profissional;21009268.20;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
73128;15530;44870389000100;23540;2024-03-11;2022-04-05;2024-03-11;Classes de Cotas de Fundos FIF;FOTOVOLTAICO 2 FIF INVESTIMENTO EM INFRAESTRUTURA CIC RENDA FIXA INFRA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-05-24;Renda Fixa;DI de um dia;S;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Profissional;32020942.50;2026-08-31;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
73273;15596;44982118000138;216356;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIF;RBR INFRA CRÉDITO FIC DE FUNDOS INCENTIVADOS DE INVESTIMENTO DE INFRAESTRUTURA RENDA FIXA RESP LIMIT;Em Funcionamento Normal;2024-10-01;Renda Fixa;Não se aplica;S;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;N;Público Geral;157943575.20;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
73354;15631;45081662000171;219436;2025-06-10;2025-06-10;2025-06-10;Classes de Cotas de Fundos FIF;BB ITAJU RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA  RESP LIMITADA;Em Funcionamento Normal;2025-06-10;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Profissional;29563966.87;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;00000000000191;BANCO DO BRASIL S.A.;00000000000191;BANCO DO BRASIL S.A.
73361;15635;45081835000151;219509;2025-06-16;2025-06-16;2025-06-16;Classes de Cotas de Fundos FIF;BB USBACK RF FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-06-16;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Profissional;80729206.75;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;00000000000191;BANCO DO BRASIL S.A.;00000000000191;BANCO DO BRASIL S.A.
73371;15640;45088665000137;70963;2024-08-28;2022-03-29;2024-08-28;Classes de Cotas de Fundos FIF;ALETHEIA FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;Em Funcionamento Normal;2024-08-28;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Profissional;34612544.09;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
73569;15750;45354855000159;68640;2024-07-24;2022-03-08;2024-07-24;Classes de Cotas de Fundos FIF;PSL 1 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-07-24;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Profissional;47776523.06;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
73773;15874;45654328000160;67725;2024-07-08;2022-05-03;2024-07-08;Classes de Cotas de Fundos FIF;VINCI CRÉDITO FI EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-07-08;Renda Fixa;Não se aplica;S;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;N;Qualificado;495160034.06;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
73899;15936;45912093000169;68829;2024-07-26;2022-05-05;2024-07-26;Classes de Cotas de Fundos FIF;VINCI CRÉDITO INFRA MASTER FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-07-26;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Qualificado;154078473.84;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
73963;15973;46098742000100;143367;2025-03-07;2022-05-17;2025-03-07;Classes de Cotas de Fundos FIF;FL FUNDO INCENTIVADO DE INVEST FINANCEIRO EM  INFRAESTRUTURA RENDA FIXA -  RESPONSABILIDADE LTDA;Em Funcionamento Normal;2025-03-07;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Profissional;71109537.30;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;42272526000170;BNY MELLON BANCO S.A.;02201501000161;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
74350;16204;46503160000154;162914;2025-04-23;2025-04-23;2025-04-23;Classes de Cotas de Fundos FIF;AVIÃO IV FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2025-04-23;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Profissional;31829850.31;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
74418;16236;46655366000108;198463;2025-05-30;2025-05-30;2025-05-30;Classes de Cotas de Fundos FIF;BB EVANGELISTA INFRA RF FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIM;Em Funcionamento Normal;2025-05-30;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;N;Profissional;29030135.95;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;00000000000191;BANCO DO BRASIL S.A.;00000000000191;BANCO DO BRASIL S.A.
74680;16387;47102746000170;84654;2024-10-01;2022-08-18;2024-10-01;Classes de Cotas de Fundos FIF;BTG INFRA MASTER II FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-10-01;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;N;Público Geral;1064893772.23;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
74884;16479;47457540000162;176001;2025-05-07;2025-05-07;2025-05-07;Classes de Cotas de Fundos FIF;FSB INFRA FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2025-05-07;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;N;Profissional;66691751.74;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
74922;16498;47512582000159;213802;2025-06-12;2025-06-12;2025-06-12;Classes de Cotas de Fundos FIF;CAPITANIA MASTER IV FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2025-06-12;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Público Geral;42870310.86;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
74982;16539;47562268000180;68462;2024-07-22;2022-09-01;2024-07-22;Classes de Cotas de Fundos FIF;PSL 2 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-07-22;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Qualificado;2560739.45;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
74999;16550;47586467000129;270334;2025-04-28;2025-04-28;2025-04-28;Classes de Cotas de Fundos FIF;BWS SELEÇÃO CRÉDITO  INFRAESTRUTURA CLASSE DE  INVESTIMENTO RENDA FIXA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-04-28;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Grau de Invest.;;N;N;N;Aberto;N;Qualificado;23831994.30;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;01522368000182;BANCO BNP PARIBAS BRASIL S/A;01522368000182;BANCO BNP PARIBAS BRASIL S/A
75012;16557;47610743000147;213713;2025-05-16;2025-05-16;2025-05-16;Classes de Cotas de Fundos FIF;BUDAPESTE CLASSE DE INVESTIMENTO RENDA  FIXA INCENTIVADO EM INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2025-05-16;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Profissional;26807207.02;2026-09-02;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
75031;16572;47612737000129;103608;2024-10-18;2022-10-24;2024-10-18;Classes de Cotas de Fundos FIF;ABSOLUTE HIDRA CDI FI EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-10-18;Renda Fixa;Não se aplica;S;Renda Fixa Duração Baixa Grau de Invest.;;N;N;N;Aberto;N;Público Geral;2436861230.83;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75037;16578;47628885000131;103616;2024-10-18;2022-10-24;2024-10-18;Classes de Cotas de Fundos FIF;ABSOLUTE HIDRA CDI MASTER FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-10-18;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Público Geral;1115974822.43;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75121;16620;47716553000109;84670;2024-10-11;2022-10-05;2024-10-11;Classes de Cotas de Fundos FIF;JOURNEY CAPITAL 40 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-10-24;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Qualificado;5282664.94;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75162;16638;47757237000185;69205;2024-08-01;2022-12-09;2024-08-01;Classes de Cotas de Fundos FIF;FVI DEBÊNTURES INCENTIVADAS FIF EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF;Em Funcionamento Normal;2024-08-01;Renda Fixa;Não se aplica;S;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Qualificado;182932203.46;2026-09-02;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75183;16648;47776713000105;84662;2024-10-01;2022-09-19;2024-10-01;Classes de Cotas de Fundos FIF;TAPEMA DEBENTURES INCENTIVADAS FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-10-01;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Qualificado;14351070.78;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75459;16761;48393053000146;230030;2025-06-18;2025-06-18;2025-06-18;Classes de Cotas de Fundos FIF;BB MEGLETH RENDA FIXA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-06-18;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Profissional;54521214.00;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;00000000000191;BANCO DO BRASIL S.A.;00000000000191;BANCO DO BRASIL S.A.
75481;16770;48553311000104;97470;2024-06-10;2022-12-01;2024-06-10;Classes de Cotas de Fundos FIF;ZOOX FIF INV EM INFRAESTRUTURA CLASSE DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;Em Funcionamento Normal;2024-07-23;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;;;;17731258.98;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
75483;16771;48554073000151;97489;2024-06-12;2022-12-01;2024-06-12;Classes de Cotas de Fundos FIF;DOURO 2 FIF INVEST EM INFRA CLASSE DE INVESTIMENTO RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2024-07-10;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;;;;98292048.10;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
75487;16773;48554212000147;105210;2024-12-19;2022-11-22;2024-12-19;Classes de Cotas de Fundos FIF;PGR FIF INVESTIMENTO EM INFRAESTRUTURA CI EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-12-19;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;;;;150325711.46;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
75490;16775;48554260000135;105228;2024-12-19;2022-11-29;2024-12-19;Classes de Cotas de Fundos FIF;CAGINI FIF INVESTIMENTO EM INFRAESTRUTURA CLASSE DE INVESTIMENTO EM INFRA RENDA FIXA RESP LIMITADA;Em Funcionamento Normal;2024-12-19;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Profissional;48527904.54;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
75518;16792;48766978000195;97497;2024-07-03;2022-12-06;2024-07-03;Classes de Cotas de Fundos FIF;CASSOLA 3 FIF INV EM INFRAESTRUTURA CLASSE DE INV RENDA FIXA EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2024-07-11;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;;;;208783573.18;2026-09-02;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
75521;16795;48785680000122;97527;2024-07-05;2022-12-07;2024-07-05;Classes de Cotas de Fundos FIF;LEGATUM FUNDO DE INV FINANCEIRO INV EM INFRAESTRUTURA CI EM INFRA EM RENDA FIXA RESP LIMITADA;Em Funcionamento Normal;2025-12-23;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;;;;6791082.98;2026-08-31;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
75605;16837;48969821000167;233641;2025-06-23;2025-06-23;2025-06-23;Classes de Cotas de Fundos FIF;SUNO INFRA DEBENTURES MASTER I FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RF;Em Funcionamento Normal;2025-06-23;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Público Geral;31447168.97;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75607;16839;48970212000128;132640;2024-10-01;2022-12-23;2024-10-01;Classes de Cotas de Fundos FIF;SPARTA INFRA CDI MASTER I FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2024-10-01;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;N;Público Geral;388539029.24;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75610;16842;48973783000116;271241;2025-06-26;2025-06-26;2025-06-26;Classes de Cotas de Fundos FIF;SPARTA INFRA CDI FI FINANCEIRO EM COTAS DE FUNDOS INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF;Em Funcionamento Normal;2025-06-26;Renda Fixa;Não se aplica;S;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Fechado;N;Público Geral;2779258101.46;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75668;16877;49001109000132;172685;2025-05-05;2025-05-05;2025-05-05;Classes de Cotas de Fundos FIF;ARBA FIF - CLASSE DE  INVESTIMENTO RF INCENTIVADO DE INVESTIMENTO EM  INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2025-05-05;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;S;Profissional;33102310.63;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;60746948000112;BANCO BRADESCO S.A.;60746948000112;BANCO BRADESCO S.A.
75819;16961;49289104000157;271489;2025-05-15;2025-05-15;2025-05-15;Classes de Cotas de Fundos FIF;JGP CRÉDITO INFRA MASTER I FIF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LTDA;Em Funcionamento Normal;2025-05-15;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Público Geral;355952650.75;2026-09-02;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;42272526000170;BNY MELLON BANCO S.A.;02201501000161;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.
75879;16996;49414058000170;169633;2025-04-29;2025-04-29;2025-04-29;Classes de Cotas de Fundos FIF;ESTEVÃO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2025-04-29;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Profissional;81330895.73;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
75975;17061;49598896000141;213853;2025-05-28;2025-05-28;2025-05-28;Classes de Cotas de Fundos FIF;AUGME CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO EM INFRAESTRUTURA - RESP LIMITADA;Em Funcionamento Normal;2025-05-28;Renda Fixa;DI de um dia;S;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Público Geral;82398149.88;2026-09-02;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A
75997;17077;49624023000166;186279;2025-05-19;2025-05-19;2025-05-19;Classes de Cotas de Fundos FIF;PSL 3 FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;Em Funcionamento Normal;2025-05-19;Renda Fixa;Não se aplica;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;Aberto;N;Qualificado;11088736.44;2026-09-02;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM
76132;17158;49827171000188;97594;2024-07-03;2023-03-06;2024-07-03;Classes de Cotas de Fundos FIF;HASSENAH 2 FIF INVESTIMENTO EM INFRA CI EM INFRAESTRUTURA RENDA FIXA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-07-12;Renda Fixa;DI de um dia;N;Renda Fixa Duração Livre Crédito Livre;;N;N;N;;;;27175910.66;2026-08-26;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;58160789000128;BANCO SAFRA S/A
